adam-cole,2023,5,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,ohio-state-buckeyes,washington-huskies,texas-longhorns,penn-state-nittany-lions,usc-trojans,oregon-ducks,oklahoma-sooners,notre-dame-fighting-irish,alabama-crimson-tide,utah-utes,lsu-tigers,north-carolina-tar-heels,miami-fl-hurricanes,washington-state-cougars,ole-miss-rebels,kansas-jayhawks,missouri-tigers,duke-blue-devils,oregon-state-beavers,kentucky-wildcats,tennessee-volunteers,kansas-state-wildcats
adam-zucker,2023,5,georgia-bulldogs,michigan-wolverines,texas-longhorns,washington-huskies,florida-state-seminoles,penn-state-nittany-lions,ohio-state-buckeyes,usc-trojans,notre-dame-fighting-irish,oregon-ducks,washington-state-cougars,utah-utes,oklahoma-sooners,duke-blue-devils,miami-fl-hurricanes,north-carolina-tar-heels,alabama-crimson-tide,oregon-state-beavers,lsu-tigers,missouri-tigers,ole-miss-rebels,tulane-green-wave,florida-gators,tennessee-volunteers,syracuse-orange
amie-just,2023,5,georgia-bulldogs,michigan-wolverines,texas-longhorns,usc-trojans,washington-huskies,ohio-state-buckeyes,florida-state-seminoles,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,utah-utes,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,north-carolina-tar-heels,duke-blue-devils,miami-fl-hurricanes,washington-state-cougars,ole-miss-rebels,oregon-state-beavers,tennessee-volunteers,missouri-tigers,fresno-state-bulldogs,kansas-jayhawks,ucla-bruins
blair-kerkhoff,2023,5,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,texas-longhorns,ohio-state-buckeyes,usc-trojans,penn-state-nittany-lions,washington-huskies,alabama-crimson-tide,oregon-ducks,utah-utes,lsu-tigers,notre-dame-fighting-irish,oklahoma-sooners,north-carolina-tar-heels,duke-blue-devils,miami-fl-hurricanes,washington-state-cougars,ole-miss-rebels,oregon-state-beavers,florida-gators,tennessee-volunteers,missouri-tigers,kansas-state-wildcats,kansas-jayhawks
bob-asmussen,2023,5,georgia-bulldogs,texas-longhorns,ohio-state-buckeyes,michigan-wolverines,florida-state-seminoles,penn-state-nittany-lions,usc-trojans,washington-huskies,oregon-ducks,utah-utes,alabama-crimson-tide,notre-dame-fighting-irish,lsu-tigers,miami-fl-hurricanes,washington-state-cougars,duke-blue-devils,oklahoma-sooners,north-carolina-tar-heels,oregon-state-beavers,missouri-tigers,tennessee-volunteers,florida-gators,kansas-jayhawks,ole-miss-rebels,kansas-state-wildcats
brett-mcmurphy,2023,5,florida-state-seminoles,texas-longhorns,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,michigan-wolverines,penn-state-nittany-lions,oregon-ducks,usc-trojans,utah-utes,washington-state-cougars,duke-blue-devils,notre-dame-fighting-irish,alabama-crimson-tide,lsu-tigers,oklahoma-sooners,miami-fl-hurricanes,north-carolina-tar-heels,oregon-state-beavers,florida-gators,missouri-tigers,fresno-state-bulldogs,ole-miss-rebels,kansas-jayhawks,maryland-terrapins
brian-fonseca,2023,5,georgia-bulldogs,michigan-wolverines,texas-longhorns,penn-state-nittany-lions,ohio-state-buckeyes,florida-state-seminoles,usc-trojans,washington-huskies,utah-utes,oregon-ducks,alabama-crimson-tide,notre-dame-fighting-irish,lsu-tigers,miami-fl-hurricanes,washington-state-cougars,oklahoma-sooners,ole-miss-rebels,duke-blue-devils,north-carolina-tar-heels,oregon-state-beavers,colorado-buffaloes,florida-gators,tennessee-volunteers,missouri-tigers,kansas-jayhawks
brian-howell,2023,5,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,texas-longhorns,ohio-state-buckeyes,usc-trojans,penn-state-nittany-lions,alabama-crimson-tide,utah-utes,washington-huskies,oregon-ducks,notre-dame-fighting-irish,oklahoma-sooners,duke-blue-devils,lsu-tigers,tennessee-volunteers,north-carolina-tar-heels,miami-fl-hurricanes,washington-state-cougars,missouri-tigers,oregon-state-beavers,louisville-cardinals,kansas-jayhawks,kentucky-wildcats,colorado-buffaloes
chad-leistikow,2023,5,georgia-bulldogs,florida-state-seminoles,texas-longhorns,ohio-state-buckeyes,michigan-wolverines,penn-state-nittany-lions,washington-huskies,oregon-ducks,usc-trojans,utah-utes,notre-dame-fighting-irish,alabama-crimson-tide,oklahoma-sooners,lsu-tigers,duke-blue-devils,washington-state-cougars,north-carolina-tar-heels,miami-fl-hurricanes,oregon-state-beavers,fresno-state-bulldogs,louisville-cardinals,tennessee-volunteers,kansas-jayhawks,ole-miss-rebels,maryland-terrapins
chris-murray,2023,5,georgia-bulldogs,texas-longhorns,ohio-state-buckeyes,florida-state-seminoles,penn-state-nittany-lions,washington-huskies,utah-utes,michigan-wolverines,usc-trojans,oregon-ducks,duke-blue-devils,notre-dame-fighting-irish,alabama-crimson-tide,washington-state-cougars,north-carolina-tar-heels,lsu-tigers,miami-fl-hurricanes,oklahoma-sooners,missouri-tigers,oregon-state-beavers,florida-gators,ole-miss-rebels,kansas-jayhawks,tennessee-volunteers,kentucky-wildcats
