Teams,Borda Points
clemson-tigers,1546
alabama-crimson-tide,1463
georgia-bulldogs,1430
notre-dame-fighting-irish,1317
north-carolina-tar-heels,1190
ohio-state-buckeyes,1152
oklahoma-state-cowboys,1071
cincinnati-bearcats,973
penn-state-nittany-lions,970
florida-gators,906
texas-am-aggies,886
oregon-ducks,819
miami-fl-hurricanes,792
byu-cougars,714
auburn-tigers,707
wisconsin-badgers,636
southern-methodist-mustangs,533
tennessee-volunteers,468
michigan-wolverines,422
iowa-state-cyclones,415
louisiana-lafayette-ragin-cajuns,353
kansas-state-wildcats,315
virginia-tech-hokies,207
usc-trojans,134
marshall-thundering-herd,108
north-carolina-state-wolfpack,89
oklahoma-sooners,77
ucf-knights,63
tulsa-golden-hurricane,63
boston-college-eagles,44
coastal-carolina-chanticleers,39
iowa-hawkeyes,33
utah-utes,31
uab-blazers,29
west-virginia-mountaineers,25
army-west-point-black-knights,20
memphis-tigers,13
air-force-falcons,12
liberty-flames,8
ole-miss-rebels,7
texas-longhorns,6
arizona-state-sun-devils,6
lsu-tigers,5
houston-cougars,5
missouri-tigers,4
washington-huskies,4
louisiana-tech-bulldogs,2
virginia-cavaliers,2
indiana-hoosiers,1
tcu-horned-frogs,1
