Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1494
ohio-state-buckeyes,1402
notre-dame-fighting-irish,1353
georgia-bulldogs,1292
oklahoma-state-cowboys,1202
cincinnati-bearcats,1101
texas-am-aggies,1094
wisconsin-badgers,950
florida-gators,934
byu-cougars,910
miami-fl-hurricanes,890
michigan-wolverines,841
oregon-ducks,787
north-carolina-tar-heels,763
kansas-state-wildcats,586
penn-state-nittany-lions,477
marshall-thundering-herd,422
coastal-carolina-chanticleers,325
usc-trojans,270
southern-methodist-mustangs,242
iowa-state-cyclones,235
oklahoma-sooners,184
boise-state-broncos,139
memphis-tigers,125
liberty-flames,100
tulsa-golden-hurricane,92
louisiana-lafayette-ragin-cajuns,63
army-west-point-black-knights,55
minnesota-golden-gophers,51
auburn-tigers,44
utah-utes,37
northwestern-wildcats,24
arkansas-razorbacks,18
washington-huskies,17
purdue-boilermakers,10
appalachian-state-mountaineers,9
arizona-state-sun-devils,7
california-golden-bears,5
texas-longhorns,3
boston-college-eagles,2
san-diego-state-aztecs,1
