Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1471
ohio-state-buckeyes,1440
clemson-tigers,1358
texas-am-aggies,1249
florida-gators,1223
cincinnati-bearcats,1201
byu-cougars,1109
oregon-ducks,955
miami-fl-hurricanes,938
northwestern-wildcats,929
indiana-hoosiers,906
georgia-bulldogs,837
oklahoma-sooners,717
iowa-state-cyclones,688
marshall-thundering-herd,586
wisconsin-badgers,578
usc-trojans,507
texas-longhorns,373
oklahoma-state-cowboys,344
auburn-tigers,307
louisiana-lafayette-ragin-cajuns,272
tulsa-golden-hurricane,216
north-carolina-tar-heels,137
liberty-flames,45
washington-huskies,42
nevada-wolf-pack,41
southern-methodist-mustangs,23
iowa-hawkeyes,19
boise-state-broncos,10
san-jose-state-spartans,6
florida-atlantic-owls,6
buffalo-bulls,5
