Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1473
florida-gators,1324
georgia-bulldogs,1310
notre-dame-fighting-irish,1231
ohio-state-buckeyes,1169
auburn-tigers,1134
miami-fl-hurricanes,1045
texas-longhorns,867
penn-state-nittany-lions,841
ucf-knights,747
north-carolina-tar-heels,737
texas-am-aggies,715
oregon-ducks,654
cincinnati-bearcats,653
mississippi-state-bulldogs,598
oklahoma-state-cowboys,566
oklahoma-sooners,550
wisconsin-badgers,517
lsu-tigers,419
tennessee-volunteers,389
michigan-wolverines,285
pittsburgh-panthers,270
virginia-tech-hokies,217
memphis-tigers,209
louisiana-lafayette-ragin-cajuns,147
minnesota-golden-gophers,111
usc-trojans,107
kansas-state-wildcats,69
southern-methodist-mustangs,46
marshall-thundering-herd,38
baylor-bears,29
virginia-cavaliers,17
iowa-hawkeyes,16
utah-utes,16
arkansas-state-red-wolves,14
uab-blazers,7
army-west-point-black-knights,6
louisville-cardinals,6
kentucky-wildcats,6
washington-huskies,4
