Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1463
clemson-tigers,1378
texas-am-aggies,1324
notre-dame-fighting-irish,1279
oklahoma-sooners,1243
georgia-bulldogs,1144
cincinnati-bearcats,1074
iowa-state-cyclones,1035
northwestern-wildcats,893
byu-cougars,862
indiana-hoosiers,773
florida-gators,764
coastal-carolina-chanticleers,725
louisiana-lafayette-ragin-cajuns,664
iowa-hawkeyes,581
liberty-flames,577
north-carolina-tar-heels,533
texas-longhorns,486
oklahoma-state-cowboys,417
usc-trojans,307
miami-fl-hurricanes,286
ball-state-cardinals,187
san-jose-state-spartans,81
buffalo-bulls,52
appalachian-state-mountaineers,42
tulsa-golden-hurricane,35
oregon-ducks,21
memphis-tigers,13
tcu-horned-frogs,12
uab-blazers,11
washington-huskies,10
nevada-wolf-pack,8
north-carolina-state-wolfpack,7
wisconsin-badgers,3
marshall-thundering-herd,1
west-virginia-mountaineers,1
