Teams,Borda Points
clemson-tigers,1536
alabama-crimson-tide,1488
georgia-bulldogs,1380
florida-gators,1340
notre-dame-fighting-irish,1239
ohio-state-buckeyes,1165
miami-fl-hurricanes,1148
north-carolina-tar-heels,944
penn-state-nittany-lions,935
oklahoma-state-cowboys,919
cincinnati-bearcats,895
oregon-ducks,786
auburn-tigers,732
tennessee-volunteers,717
byu-cougars,662
wisconsin-badgers,619
lsu-tigers,480
southern-methodist-mustangs,394
virginia-tech-hokies,391
michigan-wolverines,351
texas-am-aggies,331
texas-longhorns,230
louisiana-lafayette-ragin-cajuns,219
iowa-state-cyclones,218
minnesota-golden-gophers,146
kansas-state-wildcats,144
ucf-knights,118
usc-trojans,115
mississippi-state-bulldogs,112
tcu-horned-frogs,99
marshall-thundering-herd,51
utah-utes,30
coastal-carolina-chanticleers,27
iowa-hawkeyes,26
oklahoma-sooners,20
north-carolina-state-wolfpack,19
ole-miss-rebels,18
uab-blazers,16
west-virginia-mountaineers,14
army-west-point-black-knights,14
memphis-tigers,13
arkansas-razorbacks,11
pittsburgh-panthers,8
air-force-falcons,5
virginia-cavaliers,5
arizona-state-sun-devils,5
washington-huskies,4
indiana-hoosiers,1
