Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1463
clemson-tigers,1378
texas-am-aggies,1324
notre-dame-fighting-irish,1279
oklahoma-sooners,1243
georgia-bulldogs,1144
cincinnati-bearcats,1075
iowa-state-cyclones,1035
northwestern-wildcats,895
byu-cougars,875
indiana-hoosiers,788
florida-gators,778
coastal-carolina-chanticleers,760
louisiana-lafayette-ragin-cajuns,688
iowa-hawkeyes,607
north-carolina-tar-heels,566
texas-longhorns,524
oklahoma-state-cowboys,459
usc-trojans,346
miami-fl-hurricanes,334
ball-state-cardinals,236
san-jose-state-spartans,112
buffalo-bulls,77
appalachian-state-mountaineers,60
tulsa-golden-hurricane,48
army-west-point-black-knights,31
oregon-ducks,24
memphis-tigers,17
uab-blazers,15
tcu-horned-frogs,14
north-carolina-state-wolfpack,12
washington-huskies,12
nevada-wolf-pack,12
wisconsin-badgers,4
marshall-thundering-herd,2
west-virginia-mountaineers,2
