Teams,Borda Points
clemson-tigers,1515
alabama-crimson-tide,1513
ohio-state-buckeyes,1430
notre-dame-fighting-irish,1351
georgia-bulldogs,1289
cincinnati-bearcats,1199
texas-am-aggies,1156
florida-gators,1066
byu-cougars,1014
wisconsin-badgers,987
miami-fl-hurricanes,946
oregon-ducks,832
oklahoma-state-cowboys,774
indiana-hoosiers,772
coastal-carolina-chanticleers,557
iowa-state-cyclones,459
southern-methodist-mustangs,455
oklahoma-sooners,447
boise-state-broncos,381
usc-trojans,378
texas-longhorns,222
michigan-wolverines,174
auburn-tigers,168
liberty-flames,145
northwestern-wildcats,123
louisiana-lafayette-ragin-cajuns,120
north-carolina-tar-heels,104
penn-state-nittany-lions,92
tulsa-golden-hurricane,88
army-west-point-black-knights,76
kansas-state-wildcats,58
west-virginia-mountaineers,53
utah-utes,47
washington-huskies,21
purdue-boilermakers,19
virginia-tech-hokies,15
san-diego-state-aztecs,12
appalachian-state-mountaineers,8
arizona-state-sun-devils,8
michigan-state-spartans,7
wake-forest-demon-deacons,7
california-golden-bears,3
