Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1471
ohio-state-buckeyes,1440
clemson-tigers,1358
texas-am-aggies,1250
florida-gators,1223
cincinnati-bearcats,1203
byu-cougars,1114
oregon-ducks,980
northwestern-wildcats,955
indiana-hoosiers,935
georgia-bulldogs,873
oklahoma-sooners,748
iowa-state-cyclones,716
coastal-carolina-chanticleers,682
marshall-thundering-herd,604
wisconsin-badgers,598
usc-trojans,520
texas-longhorns,379
oklahoma-state-cowboys,349
auburn-tigers,313
louisiana-lafayette-ragin-cajuns,271
tulsa-golden-hurricane,217
north-carolina-tar-heels,139
liberty-flames,45
washington-huskies,44
nevada-wolf-pack,41
southern-methodist-mustangs,23
iowa-hawkeyes,20
boise-state-broncos,10
san-jose-state-spartans,6
florida-atlantic-owls,6
buffalo-bulls,5
