Teams,Borda Points
clemson-tigers,1536
alabama-crimson-tide,1488
georgia-bulldogs,1380
florida-gators,1340
notre-dame-fighting-irish,1239
ohio-state-buckeyes,1165
miami-fl-hurricanes,1148
north-carolina-tar-heels,944
penn-state-nittany-lions,935
oklahoma-state-cowboys,919
cincinnati-bearcats,895
oregon-ducks,786
auburn-tigers,732
tennessee-volunteers,717
byu-cougars,662
wisconsin-badgers,619
lsu-tigers,478
southern-methodist-mustangs,393
virginia-tech-hokies,391
michigan-wolverines,350
texas-am-aggies,330
texas-longhorns,229
louisiana-lafayette-ragin-cajuns,217
iowa-state-cyclones,216
minnesota-golden-gophers,145
kansas-state-wildcats,142
usc-trojans,115
ucf-knights,113
mississippi-state-bulldogs,112
tcu-horned-frogs,97
marshall-thundering-herd,50
tulsa-golden-hurricane,47
utah-utes,30
coastal-carolina-chanticleers,26
iowa-hawkeyes,26
oklahoma-sooners,20
north-carolina-state-wolfpack,20
ole-miss-rebels,18
uab-blazers,15
west-virginia-mountaineers,13
memphis-tigers,13
arkansas-razorbacks,11
pittsburgh-panthers,7
virginia-cavaliers,5
arizona-state-sun-devils,5
air-force-falcons,4
washington-huskies,4
indiana-hoosiers,1
