Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1463
clemson-tigers,1378
texas-am-aggies,1324
notre-dame-fighting-irish,1279
oklahoma-sooners,1243
georgia-bulldogs,1145
cincinnati-bearcats,1076
iowa-state-cyclones,1040
northwestern-wildcats,911
byu-cougars,882
indiana-hoosiers,800
coastal-carolina-chanticleers,762
louisiana-lafayette-ragin-cajuns,706
iowa-hawkeyes,627
liberty-flames,623
north-carolina-tar-heels,585
texas-longhorns,537
oklahoma-state-cowboys,469
usc-trojans,357
miami-fl-hurricanes,343
ball-state-cardinals,238
san-jose-state-spartans,115
buffalo-bulls,78
appalachian-state-mountaineers,60
tulsa-golden-hurricane,50
army-west-point-black-knights,32
oregon-ducks,26
memphis-tigers,17
uab-blazers,15
tcu-horned-frogs,15
north-carolina-state-wolfpack,12
nevada-wolf-pack,12
washington-huskies,11
wisconsin-badgers,4
marshall-thundering-herd,2
west-virginia-mountaineers,2
