Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1496
georgia-bulldogs,1404
florida-gators,1375
notre-dame-fighting-irish,1281
miami-fl-hurricanes,1197
north-carolina-tar-heels,996
penn-state-nittany-lions,988
oklahoma-state-cowboys,971
cincinnati-bearcats,947
oregon-ducks,838
auburn-tigers,784
tennessee-volunteers,770
byu-cougars,713
wisconsin-badgers,671
lsu-tigers,524
southern-methodist-mustangs,440
virginia-tech-hokies,431
michigan-wolverines,396
texas-am-aggies,366
texas-longhorns,260
iowa-state-cyclones,249
louisiana-lafayette-ragin-cajuns,249
minnesota-golden-gophers,167
kansas-state-wildcats,157
ucf-knights,134
usc-trojans,133
mississippi-state-bulldogs,132
tcu-horned-frogs,117
marshall-thundering-herd,55
tulsa-golden-hurricane,53
utah-utes,36
coastal-carolina-chanticleers,33
iowa-hawkeyes,32
oklahoma-sooners,24
north-carolina-state-wolfpack,19
ole-miss-rebels,18
uab-blazers,16
west-virginia-mountaineers,14
memphis-tigers,14
army-west-point-black-knights,14
arkansas-razorbacks,12
pittsburgh-panthers,7
air-force-falcons,6
virginia-cavaliers,6
arizona-state-sun-devils,6
washington-huskies,5
indiana-hoosiers,2
