Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1473
florida-gators,1324
georgia-bulldogs,1310
notre-dame-fighting-irish,1231
ohio-state-buckeyes,1170
auburn-tigers,1133
miami-fl-hurricanes,1046
texas-longhorns,862
penn-state-nittany-lions,841
ucf-knights,743
north-carolina-tar-heels,735
texas-am-aggies,707
oregon-ducks,652
cincinnati-bearcats,648
mississippi-state-bulldogs,592
oklahoma-state-cowboys,555
oklahoma-sooners,541
wisconsin-badgers,511
lsu-tigers,406
tennessee-volunteers,381
byu-cougars,304
michigan-wolverines,278
pittsburgh-panthers,255
virginia-tech-hokies,203
memphis-tigers,201
minnesota-golden-gophers,111
usc-trojans,104
kansas-state-wildcats,66
southern-methodist-mustangs,42
marshall-thundering-herd,38
baylor-bears,25
iowa-hawkeyes,16
virginia-cavaliers,15
utah-utes,15
arkansas-state-red-wolves,13
uab-blazers,7
louisville-cardinals,6
kentucky-wildcats,6
army-west-point-black-knights,5
washington-huskies,4
