Teams,Borda Points
clemson-tigers,1520
ohio-state-buckeyes,1504
alabama-crimson-tide,1422
georgia-bulldogs,1270
oklahoma-sooners,1269
lsu-tigers,1186
penn-state-nittany-lions,1147
florida-gators,1125
oregon-ducks,1119
notre-dame-fighting-irish,995
auburn-tigers,853
wisconsin-badgers,840
texas-am-aggies,764
texas-longhorns,703
oklahoma-state-cowboys,673
michigan-wolverines,611
usc-trojans,534
north-carolina-tar-heels,496
minnesota-golden-gophers,453
cincinnati-bearcats,237
ucf-knights,230
utah-utes,212
iowa-state-cyclones,201
tennessee-volunteers,135
iowa-hawkeyes,134
memphis-tigers,87
virginia-tech-hokies,86
boise-state-broncos,71
arizona-state-sun-devils,67
miami-fl-hurricanes,42
appalachian-state-mountaineers,27
washington-huskies,21
indiana-hoosiers,21
kentucky-wildcats,21
baylor-bears,16
california-golden-bears,11
tcu-horned-frogs,9
virginia-cavaliers,7
navy-midshipmen,6
florida-state-seminoles,6
southern-methodist-mustangs,3
air-force-falcons,3
mississippi-state-bulldogs,3
northwestern-wildcats,2
uab-blazers,1
