Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1494
notre-dame-fighting-irish,1337
georgia-bulldogs,1300
ohio-state-buckeyes,1223
oklahoma-state-cowboys,1137
texas-am-aggies,1054
penn-state-nittany-lions,1033
cincinnati-bearcats,1028
florida-gators,942
miami-fl-hurricanes,887
byu-cougars,875
oregon-ducks,841
wisconsin-badgers,678
north-carolina-tar-heels,677
southern-methodist-mustangs,638
iowa-state-cyclones,513
michigan-wolverines,491
virginia-tech-hokies,414
kansas-state-wildcats,402
minnesota-golden-gophers,236
marshall-thundering-herd,232
north-carolina-state-wolfpack,203
usc-trojans,193
coastal-carolina-chanticleers,188
memphis-tigers,80
oklahoma-sooners,75
west-virginia-mountaineers,60
auburn-tigers,50
iowa-hawkeyes,42
louisiana-lafayette-ragin-cajuns,42
liberty-flames,38
utah-utes,36
uab-blazers,31
army-west-point-black-knights,31
arkansas-razorbacks,17
air-force-falcons,14
kentucky-wildcats,14
tennessee-volunteers,12
arizona-state-sun-devils,9
virginia-cavaliers,9
washington-huskies,8
south-carolina-gamecocks,8
indiana-hoosiers,4
texas-longhorns,1
