Teams,Borda Points
notre-dame-fighting-irish,1524
ohio-state-buckeyes,1510
clemson-tigers,1417
texas-am-aggies,1285
florida-gators,1275
cincinnati-bearcats,1270
byu-cougars,1163
miami-fl-hurricanes,1020
indiana-hoosiers,1018
oregon-ducks,1010
georgia-bulldogs,923
wisconsin-badgers,913
oklahoma-state-cowboys,824
coastal-carolina-chanticleers,612
marshall-thundering-herd,595
iowa-state-cyclones,553
oklahoma-sooners,529
southern-methodist-mustangs,516
usc-trojans,451
texas-longhorns,321
liberty-flames,318
northwestern-wildcats,306
auburn-tigers,226
louisiana-lafayette-ragin-cajuns,147
north-carolina-tar-heels,107
army-west-point-black-knights,72
tulsa-golden-hurricane,63
utah-utes,37
washington-huskies,24
arizona-state-sun-devils,12
purdue-boilermakers,11
boise-state-broncos,10
wake-forest-demon-deacons,9
appalachian-state-mountaineers,7
california-golden-bears,4
maryland-terrapins,4
nevada-wolf-pack,2
