Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1494
notre-dame-fighting-irish,1339
georgia-bulldogs,1301
ohio-state-buckeyes,1223
oklahoma-state-cowboys,1146
texas-am-aggies,1063
cincinnati-bearcats,1044
penn-state-nittany-lions,1038
florida-gators,963
byu-cougars,909
oregon-ducks,860
north-carolina-tar-heels,728
wisconsin-badgers,712
southern-methodist-mustangs,693
iowa-state-cyclones,568
michigan-wolverines,533
virginia-tech-hokies,469
kansas-state-wildcats,450
marshall-thundering-herd,281
minnesota-golden-gophers,271
north-carolina-state-wolfpack,241
coastal-carolina-chanticleers,231
usc-trojans,223
memphis-tigers,94
oklahoma-sooners,92
tulsa-golden-hurricane,69
west-virginia-mountaineers,69
auburn-tigers,61
iowa-hawkeyes,51
louisiana-lafayette-ragin-cajuns,51
liberty-flames,45
utah-utes,42
army-west-point-black-knights,38
uab-blazers,34
arkansas-razorbacks,23
kentucky-wildcats,18
air-force-falcons,17
tennessee-volunteers,14
washington-huskies,10
south-carolina-gamecocks,10
arizona-state-sun-devils,10
virginia-cavaliers,10
indiana-hoosiers,6
texas-longhorns,2
