Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1407
clemson-tigers,1387
texas-am-aggies,1274
florida-gators,1233
cincinnati-bearcats,1204
indiana-hoosiers,1047
miami-fl-hurricanes,1039
iowa-state-cyclones,947
coastal-carolina-chanticleers,926
georgia-bulldogs,917
oklahoma-sooners,837
byu-cougars,732
usc-trojans,658
louisiana-lafayette-ragin-cajuns,604
tulsa-golden-hurricane,503
iowa-hawkeyes,483
north-carolina-tar-heels,363
colorado-buffaloes,301
liberty-flames,238
texas-longhorns,201
buffalo-bulls,186
wisconsin-badgers,143
north-carolina-state-wolfpack,135
san-jose-state-spartans,92
marshall-thundering-herd,82
oklahoma-state-cowboys,42
ucf-knights,14
washington-huskies,13
boise-state-broncos,12
missouri-tigers,11
auburn-tigers,10
nevada-wolf-pack,8
army-west-point-black-knights,3
tcu-horned-frogs,2
ucla-bruins,2
