Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1481
ohio-state-buckeyes,1403
clemson-tigers,1392
texas-am-aggies,1262
florida-gators,1226
cincinnati-bearcats,1204
byu-cougars,1113
miami-fl-hurricanes,991
indiana-hoosiers,984
georgia-bulldogs,919
iowa-state-cyclones,874
oklahoma-sooners,816
coastal-carolina-chanticleers,695
marshall-thundering-herd,604
northwestern-wildcats,581
usc-trojans,544
wisconsin-badgers,535
oklahoma-state-cowboys,433
louisiana-lafayette-ragin-cajuns,362
oregon-ducks,344
washington-huskies,242
iowa-hawkeyes,143
liberty-flames,90
buffalo-bulls,79
north-carolina-tar-heels,72
texas-longhorns,44
colorado-buffaloes,30
auburn-tigers,28
north-carolina-state-wolfpack,14
boise-state-broncos,13
san-jose-state-spartans,12
southern-methodist-mustangs,8
oregon-state-beavers,2
ucf-knights,2
