Teams,Borda Points
clemson-tigers,1536
alabama-crimson-tide,1488
georgia-bulldogs,1380
florida-gators,1340
notre-dame-fighting-irish,1239
ohio-state-buckeyes,1165
miami-fl-hurricanes,1149
north-carolina-tar-heels,946
penn-state-nittany-lions,935
oklahoma-state-cowboys,925
cincinnati-bearcats,901
oregon-ducks,788
auburn-tigers,742
tennessee-volunteers,725
byu-cougars,668
wisconsin-badgers,623
lsu-tigers,495
southern-methodist-mustangs,421
michigan-wolverines,366
texas-am-aggies,348
texas-longhorns,247
louisiana-lafayette-ragin-cajuns,245
iowa-state-cyclones,239
kansas-state-wildcats,157
minnesota-golden-gophers,156
ucf-knights,131
usc-trojans,124
mississippi-state-bulldogs,123
tcu-horned-frogs,113
marshall-thundering-herd,60
tulsa-golden-hurricane,55
coastal-carolina-chanticleers,35
utah-utes,33
iowa-hawkeyes,29
north-carolina-state-wolfpack,24
oklahoma-sooners,22
ole-miss-rebels,18
west-virginia-mountaineers,17
uab-blazers,16
army-west-point-black-knights,16
memphis-tigers,15
arkansas-razorbacks,13
pittsburgh-panthers,10
virginia-cavaliers,7
air-force-falcons,5
washington-huskies,5
arizona-state-sun-devils,5
indiana-hoosiers,2
