Teams,Borda Points
alabama-crimson-tide,1550
clemson-tigers,1482
ohio-state-buckeyes,1424
notre-dame-fighting-irish,1338
texas-am-aggies,1297
cincinnati-bearcats,1262
indiana-hoosiers,1123
oklahoma-sooners,1088
coastal-carolina-chanticleers,1026
florida-gators,1002
georgia-bulldogs,959
iowa-state-cyclones,849
byu-cougars,784
north-carolina-tar-heels,702
northwestern-wildcats,676
louisiana-lafayette-ragin-cajuns,663
miami-fl-hurricanes,519
san-jose-state-spartans,413
texas-longhorns,346
tulsa-golden-hurricane,322
usc-trojans,319
liberty-flames,253
north-carolina-state-wolfpack,230
oregon-ducks,154
oklahoma-state-cowboys,146
army-west-point-black-knights,55
ball-state-cardinals,19
ucf-knights,19
buffalo-bulls,17
marshall-thundering-herd,17
uab-blazers,9
washington-huskies,8
tcu-horned-frogs,6
north-dakota-state-bison,5
memphis-tigers,4
colorado-buffaloes,2
