Teams,Borda Points
clemson-tigers,1536
alabama-crimson-tide,1488
georgia-bulldogs,1380
florida-gators,1340
notre-dame-fighting-irish,1239
ohio-state-buckeyes,1165
miami-fl-hurricanes,1148
north-carolina-tar-heels,944
penn-state-nittany-lions,935
oklahoma-state-cowboys,919
cincinnati-bearcats,895
oregon-ducks,786
auburn-tigers,734
tennessee-volunteers,719
byu-cougars,663
wisconsin-badgers,622
lsu-tigers,481
southern-methodist-mustangs,397
virginia-tech-hokies,393
michigan-wolverines,354
texas-am-aggies,337
texas-longhorns,232
iowa-state-cyclones,223
louisiana-lafayette-ragin-cajuns,222
minnesota-golden-gophers,145
kansas-state-wildcats,145
mississippi-state-bulldogs,119
usc-trojans,117
tcu-horned-frogs,101
marshall-thundering-herd,54
tulsa-golden-hurricane,47
utah-utes,30
coastal-carolina-chanticleers,26
iowa-hawkeyes,26
oklahoma-sooners,22
north-carolina-state-wolfpack,22
ole-miss-rebels,18
uab-blazers,16
west-virginia-mountaineers,14
army-west-point-black-knights,14
memphis-tigers,13
arkansas-razorbacks,11
pittsburgh-panthers,9
virginia-cavaliers,6
air-force-falcons,5
arizona-state-sun-devils,5
washington-huskies,4
indiana-hoosiers,1
