Teams,Borda Points
clemson-tigers,1524
alabama-crimson-tide,1456
oklahoma-sooners,1361
georgia-bulldogs,1324
florida-gators,1237
lsu-tigers,1236
notre-dame-fighting-irish,1155
auburn-tigers,1056
texas-longhorns,1034
texas-am-aggies,984
oklahoma-state-cowboys,928
north-carolina-tar-heels,892
cincinnati-bearcats,658
ucf-knights,647
tennessee-volunteers,551
miami-fl-hurricanes,493
louisville-cardinals,417
louisiana-lafayette-ragin-cajuns,408
virginia-tech-hokies,394
byu-cougars,388
appalachian-state-mountaineers,277
army-west-point-black-knights,275
kentucky-wildcats,273
pittsburgh-panthers,182
baylor-bears,173
west-virginia-mountaineers,95
georgia-tech-yellow-jackets,86
tcu-horned-frogs,59
arkansas-state-red-wolves,50
virginia-cavaliers,45
southern-methodist-mustangs,37
mississippi-state-bulldogs,17
iowa-state-cyclones,15
south-florida-bulls,7
ole-miss-rebels,6
texas-tech-red-raiders,5
marshall-thundering-herd,4
missouri-tigers,4
uab-blazers,4
air-force-falcons,3
florida-state-seminoles,3
houston-cougars,2
