Teams,Borda Points
alabama-crimson-tide,1547
notre-dame-fighting-irish,1464
ohio-state-buckeyes,1449
clemson-tigers,1355
texas-am-aggies,1223
florida-gators,1213
cincinnati-bearcats,1208
byu-cougars,1101
miami-fl-hurricanes,958
indiana-hoosiers,956
oregon-ducks,948
georgia-bulldogs,861
wisconsin-badgers,853
oklahoma-state-cowboys,762
coastal-carolina-chanticleers,553
marshall-thundering-herd,540
iowa-state-cyclones,492
oklahoma-sooners,470
southern-methodist-mustangs,461
usc-trojans,401
texas-longhorns,273
liberty-flames,268
northwestern-wildcats,258
auburn-tigers,185
louisiana-lafayette-ragin-cajuns,122
army-west-point-black-knights,55
tulsa-golden-hurricane,51
utah-utes,33
washington-huskies,21
arizona-state-sun-devils,11
purdue-boilermakers,9
wake-forest-demon-deacons,8
appalachian-state-mountaineers,6
boise-state-broncos,5
california-golden-bears,3
maryland-terrapins,3
nevada-wolf-pack,2
