Teams,Borda Points
clemson-tigers,1536
alabama-crimson-tide,1488
georgia-bulldogs,1380
florida-gators,1340
notre-dame-fighting-irish,1239
ohio-state-buckeyes,1166
miami-fl-hurricanes,1153
north-carolina-tar-heels,966
oklahoma-state-cowboys,948
penn-state-nittany-lions,942
oregon-ducks,808
auburn-tigers,774
tennessee-volunteers,770
byu-cougars,714
wisconsin-badgers,656
lsu-tigers,526
southern-methodist-mustangs,445
virginia-tech-hokies,433
michigan-wolverines,393
texas-am-aggies,372
texas-longhorns,266
louisiana-lafayette-ragin-cajuns,258
iowa-state-cyclones,256
minnesota-golden-gophers,165
kansas-state-wildcats,162
ucf-knights,140
mississippi-state-bulldogs,135
usc-trojans,132
tcu-horned-frogs,123
marshall-thundering-herd,62
tulsa-golden-hurricane,56
utah-utes,36
coastal-carolina-chanticleers,35
iowa-hawkeyes,32
north-carolina-state-wolfpack,25
oklahoma-sooners,24
ole-miss-rebels,18
west-virginia-mountaineers,17
uab-blazers,17
army-west-point-black-knights,16
memphis-tigers,15
arkansas-razorbacks,12
pittsburgh-panthers,10
air-force-falcons,7
virginia-cavaliers,7
arizona-state-sun-devils,6
washington-huskies,5
indiana-hoosiers,2
