Teams,Borda Points
alabama-crimson-tide,1550
clemson-tigers,1482
ohio-state-buckeyes,1424
notre-dame-fighting-irish,1338
texas-am-aggies,1297
cincinnati-bearcats,1262
indiana-hoosiers,1124
oklahoma-sooners,1090
coastal-carolina-chanticleers,1024
florida-gators,1013
georgia-bulldogs,964
iowa-state-cyclones,871
north-carolina-tar-heels,730
northwestern-wildcats,709
louisiana-lafayette-ragin-cajuns,693
iowa-hawkeyes,613
miami-fl-hurricanes,534
san-jose-state-spartans,424
texas-longhorns,345
tulsa-golden-hurricane,326
usc-trojans,324
liberty-flames,255
north-carolina-state-wolfpack,231
oregon-ducks,156
oklahoma-state-cowboys,147
army-west-point-black-knights,55
ball-state-cardinals,19
ucf-knights,19
buffalo-bulls,18
marshall-thundering-herd,17
uab-blazers,9
washington-huskies,8
tcu-horned-frogs,6
north-dakota-state-bison,5
memphis-tigers,4
colorado-buffaloes,2
