Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1494
ohio-state-buckeyes,1402
notre-dame-fighting-irish,1353
georgia-bulldogs,1292
oklahoma-state-cowboys,1201
cincinnati-bearcats,1100
texas-am-aggies,1094
wisconsin-badgers,950
florida-gators,933
byu-cougars,906
miami-fl-hurricanes,889
michigan-wolverines,839
oregon-ducks,784
north-carolina-tar-heels,759
kansas-state-wildcats,565
indiana-hoosiers,470
penn-state-nittany-lions,445
marshall-thundering-herd,398
coastal-carolina-chanticleers,306
usc-trojans,257
southern-methodist-mustangs,228
oklahoma-sooners,177
boise-state-broncos,126
memphis-tigers,114
liberty-flames,91
tulsa-golden-hurricane,84
louisiana-lafayette-ragin-cajuns,55
army-west-point-black-knights,48
minnesota-golden-gophers,46
auburn-tigers,42
utah-utes,37
northwestern-wildcats,21
washington-huskies,17
arkansas-razorbacks,15
purdue-boilermakers,9
arizona-state-sun-devils,7
appalachian-state-mountaineers,6
california-golden-bears,5
texas-longhorns,3
san-diego-state-aztecs,2
boston-college-eagles,2
