Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1471
ohio-state-buckeyes,1440
clemson-tigers,1358
texas-am-aggies,1251
florida-gators,1225
cincinnati-bearcats,1202
byu-cougars,1116
oregon-ducks,978
miami-fl-hurricanes,965
indiana-hoosiers,940
georgia-bulldogs,869
oklahoma-sooners,744
iowa-state-cyclones,711
coastal-carolina-chanticleers,677
wisconsin-badgers,602
marshall-thundering-herd,599
usc-trojans,521
texas-longhorns,379
oklahoma-state-cowboys,350
auburn-tigers,312
louisiana-lafayette-ragin-cajuns,272
tulsa-golden-hurricane,217
north-carolina-tar-heels,139
liberty-flames,45
washington-huskies,44
nevada-wolf-pack,41
southern-methodist-mustangs,23
iowa-hawkeyes,20
boise-state-broncos,10
san-jose-state-spartans,6
florida-atlantic-owls,6
buffalo-bulls,5
