Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1405
clemson-tigers,1388
texas-am-aggies,1286
cincinnati-bearcats,1248
indiana-hoosiers,1140
iowa-state-cyclones,1059
coastal-carolina-chanticleers,994
georgia-bulldogs,968
florida-gators,940
oklahoma-sooners,902
usc-trojans,775
byu-cougars,724
northwestern-wildcats,691
north-carolina-tar-heels,631
louisiana-lafayette-ragin-cajuns,567
iowa-hawkeyes,503
miami-fl-hurricanes,454
tulsa-golden-hurricane,409
texas-longhorns,236
liberty-flames,202
buffalo-bulls,195
san-jose-state-spartans,143
oklahoma-state-cowboys,96
marshall-thundering-herd,52
boise-state-broncos,14
ucf-knights,13
army-west-point-black-knights,11
washington-huskies,10
auburn-tigers,8
tcu-horned-frogs,5
appalachian-state-mountaineers,2
