Teams,Borda Points
clemson-tigers,1524
alabama-crimson-tide,1461
oklahoma-sooners,1380
georgia-bulldogs,1336
florida-gators,1268
notre-dame-fighting-irish,1237
auburn-tigers,1087
texas-longhorns,1087
texas-am-aggies,1023
north-carolina-tar-heels,943
miami-fl-hurricanes,875
ucf-knights,832
cincinnati-bearcats,781
oklahoma-state-cowboys,753
tennessee-volunteers,584
memphis-tigers,571
byu-cougars,462
louisiana-lafayette-ragin-cajuns,433
virginia-tech-hokies,401
pittsburgh-panthers,375
army-west-point-black-knights,352
kentucky-wildcats,278
marshall-thundering-herd,147
louisville-cardinals,142
baylor-bears,116
west-virginia-mountaineers,74
southern-methodist-mustangs,73
tcu-horned-frogs,36
virginia-cavaliers,35
boston-college-eagles,32
arkansas-state-red-wolves,27
mississippi-state-bulldogs,8
uab-blazers,7
appalachian-state-mountaineers,6
texas-tech-red-raiders,6
ole-miss-rebels,5
utsa-roadrunners,3
coastal-carolina-chanticleers,2
troy-trojans,2
