Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1471
ohio-state-buckeyes,1440
clemson-tigers,1358
texas-am-aggies,1249
florida-gators,1223
cincinnati-bearcats,1201
byu-cougars,1109
oregon-ducks,954
miami-fl-hurricanes,938
northwestern-wildcats,923
indiana-hoosiers,900
georgia-bulldogs,830
oklahoma-sooners,704
iowa-state-cyclones,672
coastal-carolina-chanticleers,637
wisconsin-badgers,564
marshall-thundering-herd,562
texas-longhorns,363
oklahoma-state-cowboys,333
auburn-tigers,303
louisiana-lafayette-ragin-cajuns,261
tulsa-golden-hurricane,212
north-carolina-tar-heels,136
liberty-flames,45
washington-huskies,43
nevada-wolf-pack,41
southern-methodist-mustangs,21
iowa-hawkeyes,20
boise-state-broncos,9
san-jose-state-spartans,6
florida-atlantic-owls,6
buffalo-bulls,5
