Teams,Borda Points
alabama-crimson-tide,1548
notre-dame-fighting-irish,1467
ohio-state-buckeyes,1445
clemson-tigers,1355
texas-am-aggies,1240
florida-gators,1222
cincinnati-bearcats,1198
byu-cougars,1094
indiana-hoosiers,997
wisconsin-badgers,951
oregon-ducks,950
miami-fl-hurricanes,940
georgia-bulldogs,829
oklahoma-state-cowboys,757
marshall-thundering-herd,593
iowa-state-cyclones,536
oklahoma-sooners,535
northwestern-wildcats,428
usc-trojans,414
liberty-flames,359
texas-longhorns,344
louisiana-lafayette-ragin-cajuns,227
auburn-tigers,224
tulsa-golden-hurricane,198
north-carolina-tar-heels,127
southern-methodist-mustangs,30
utah-utes,18
washington-huskies,15
san-jose-state-spartans,10
boise-state-broncos,9
arizona-state-sun-devils,9
appalachian-state-mountaineers,8
nevada-wolf-pack,5
iowa-hawkeyes,4
buffalo-bulls,2
ucf-knights,1
