Teams,Borda Points
clemson-tigers,1524
alabama-crimson-tide,1456
oklahoma-sooners,1361
georgia-bulldogs,1324
florida-gators,1237
lsu-tigers,1236
notre-dame-fighting-irish,1155
auburn-tigers,1055
texas-longhorns,1033
texas-am-aggies,983
oklahoma-state-cowboys,928
north-carolina-tar-heels,892
cincinnati-bearcats,649
ucf-knights,632
tennessee-volunteers,529
memphis-tigers,499
miami-fl-hurricanes,467
louisville-cardinals,391
louisiana-lafayette-ragin-cajuns,381
virginia-tech-hokies,371
byu-cougars,360
army-west-point-black-knights,247
appalachian-state-mountaineers,242
kentucky-wildcats,242
pittsburgh-panthers,160
baylor-bears,148
georgia-tech-yellow-jackets,74
tcu-horned-frogs,52
virginia-cavaliers,40
arkansas-state-red-wolves,38
southern-methodist-mustangs,35
iowa-state-cyclones,15
mississippi-state-bulldogs,14
south-florida-bulls,7
ole-miss-rebels,6
texas-tech-red-raiders,6
uab-blazers,5
marshall-thundering-herd,4
missouri-tigers,3
air-force-falcons,2
florida-state-seminoles,2
houston-cougars,2
