Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1494
ohio-state-buckeyes,1403
notre-dame-fighting-irish,1354
georgia-bulldogs,1292
oklahoma-state-cowboys,1204
cincinnati-bearcats,1107
texas-am-aggies,1100
wisconsin-badgers,976
florida-gators,956
byu-cougars,938
michigan-wolverines,877
oregon-ducks,809
north-carolina-tar-heels,805
kansas-state-wildcats,620
indiana-hoosiers,519
penn-state-nittany-lions,493
marshall-thundering-herd,439
coastal-carolina-chanticleers,340
usc-trojans,282
southern-methodist-mustangs,254
iowa-state-cyclones,243
oklahoma-sooners,193
boise-state-broncos,147
memphis-tigers,131
liberty-flames,107
tulsa-golden-hurricane,96
louisiana-lafayette-ragin-cajuns,66
army-west-point-black-knights,59
minnesota-golden-gophers,52
auburn-tigers,49
utah-utes,42
northwestern-wildcats,25
arkansas-razorbacks,19
washington-huskies,18
purdue-boilermakers,10
appalachian-state-mountaineers,9
arizona-state-sun-devils,8
california-golden-bears,5
texas-longhorns,3
boston-college-eagles,3
san-diego-state-aztecs,2
