Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1494
ohio-state-buckeyes,1403
notre-dame-fighting-irish,1353
georgia-bulldogs,1293
oklahoma-state-cowboys,1202
cincinnati-bearcats,1103
texas-am-aggies,1094
wisconsin-badgers,953
florida-gators,936
byu-cougars,908
miami-fl-hurricanes,892
michigan-wolverines,844
oregon-ducks,784
north-carolina-tar-heels,765
indiana-hoosiers,497
penn-state-nittany-lions,468
marshall-thundering-herd,431
coastal-carolina-chanticleers,333
usc-trojans,274
southern-methodist-mustangs,249
iowa-state-cyclones,241
oklahoma-sooners,193
boise-state-broncos,145
memphis-tigers,128
liberty-flames,105
tulsa-golden-hurricane,94
louisiana-lafayette-ragin-cajuns,66
army-west-point-black-knights,59
minnesota-golden-gophers,52
auburn-tigers,48
utah-utes,41
northwestern-wildcats,25
arkansas-razorbacks,19
washington-huskies,17
purdue-boilermakers,10
appalachian-state-mountaineers,9
arizona-state-sun-devils,8
california-golden-bears,5
texas-longhorns,3
boston-college-eagles,3
san-diego-state-aztecs,2
