Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1407
clemson-tigers,1387
texas-am-aggies,1274
florida-gators,1233
cincinnati-bearcats,1204
indiana-hoosiers,1047
miami-fl-hurricanes,1039
iowa-state-cyclones,947
coastal-carolina-chanticleers,923
georgia-bulldogs,914
oklahoma-sooners,837
byu-cougars,713
northwestern-wildcats,647
usc-trojans,624
louisiana-lafayette-ragin-cajuns,560
tulsa-golden-hurricane,444
iowa-hawkeyes,424
north-carolina-tar-heels,306
colorado-buffaloes,253
liberty-flames,191
texas-longhorns,164
buffalo-bulls,145
wisconsin-badgers,115
north-carolina-state-wolfpack,98
san-jose-state-spartans,66
marshall-thundering-herd,66
oklahoma-state-cowboys,33
ucf-knights,11
boise-state-broncos,10
washington-huskies,10
auburn-tigers,9
missouri-tigers,8
nevada-wolf-pack,5
army-west-point-black-knights,2
tcu-horned-frogs,1
