Teams,Borda Points
clemson-tigers,1523
alabama-crimson-tide,1458
oklahoma-sooners,1368
georgia-bulldogs,1321
florida-gators,1242
lsu-tigers,1232
notre-dame-fighting-irish,1207
texas-longhorns,1077
texas-am-aggies,1011
north-carolina-tar-heels,935
miami-fl-hurricanes,871
ucf-knights,826
cincinnati-bearcats,780
oklahoma-state-cowboys,748
tennessee-volunteers,582
memphis-tigers,570
byu-cougars,461
louisiana-lafayette-ragin-cajuns,431
virginia-tech-hokies,401
pittsburgh-panthers,374
army-west-point-black-knights,351
kentucky-wildcats,278
marshall-thundering-herd,147
louisville-cardinals,141
baylor-bears,116
west-virginia-mountaineers,74
southern-methodist-mustangs,72
tcu-horned-frogs,36
virginia-cavaliers,35
boston-college-eagles,31
arkansas-state-red-wolves,26
mississippi-state-bulldogs,8
uab-blazers,7
appalachian-state-mountaineers,6
texas-tech-red-raiders,6
ole-miss-rebels,5
utsa-roadrunners,3
coastal-carolina-chanticleers,2
troy-trojans,2
