Teams,Borda Points
clemson-tigers,1520
ohio-state-buckeyes,1504
alabama-crimson-tide,1422
georgia-bulldogs,1270
oklahoma-sooners,1269
lsu-tigers,1186
penn-state-nittany-lions,1147
florida-gators,1125
oregon-ducks,1119
notre-dame-fighting-irish,995
auburn-tigers,853
wisconsin-badgers,840
texas-am-aggies,769
texas-longhorns,707
oklahoma-state-cowboys,677
michigan-wolverines,616
usc-trojans,539
north-carolina-tar-heels,503
minnesota-golden-gophers,457
ucf-knights,245
utah-utes,223
iowa-state-cyclones,219
iowa-hawkeyes,152
tennessee-volunteers,144
memphis-tigers,99
virginia-tech-hokies,94
boise-state-broncos,82
arizona-state-sun-devils,76
miami-fl-hurricanes,43
louisville-cardinals,35
appalachian-state-mountaineers,31
washington-huskies,22
kentucky-wildcats,22
indiana-hoosiers,21
baylor-bears,18
california-golden-bears,12
tcu-horned-frogs,9
virginia-cavaliers,9
navy-midshipmen,7
florida-state-seminoles,7
southern-methodist-mustangs,4
air-force-falcons,3
mississippi-state-bulldogs,3
northwestern-wildcats,2
uab-blazers,2
