Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1405
clemson-tigers,1388
texas-am-aggies,1286
cincinnati-bearcats,1248
indiana-hoosiers,1140
iowa-state-cyclones,1059
coastal-carolina-chanticleers,994
georgia-bulldogs,968
florida-gators,940
oklahoma-sooners,902
usc-trojans,774
byu-cougars,724
northwestern-wildcats,692
north-carolina-tar-heels,631
louisiana-lafayette-ragin-cajuns,567
iowa-hawkeyes,504
miami-fl-hurricanes,454
tulsa-golden-hurricane,410
texas-longhorns,232
liberty-flames,188
buffalo-bulls,187
north-carolina-state-wolfpack,141
san-jose-state-spartans,128
oklahoma-state-cowboys,87
boise-state-broncos,12
ucf-knights,11
army-west-point-black-knights,9
washington-huskies,9
auburn-tigers,8
tcu-horned-frogs,3
appalachian-state-mountaineers,2
