Teams,Borda Points
alabama-crimson-tide,1547
notre-dame-fighting-irish,1464
ohio-state-buckeyes,1449
clemson-tigers,1355
texas-am-aggies,1223
florida-gators,1213
cincinnati-bearcats,1208
byu-cougars,1101
miami-fl-hurricanes,958
indiana-hoosiers,956
oregon-ducks,948
georgia-bulldogs,861
wisconsin-badgers,852
oklahoma-state-cowboys,762
coastal-carolina-chanticleers,551
marshall-thundering-herd,534
iowa-state-cyclones,493
oklahoma-sooners,467
southern-methodist-mustangs,457
usc-trojans,396
texas-longhorns,271
liberty-flames,266
northwestern-wildcats,257
auburn-tigers,190
louisiana-lafayette-ragin-cajuns,119
north-carolina-tar-heels,86
tulsa-golden-hurricane,49
utah-utes,33
washington-huskies,21
arizona-state-sun-devils,11
purdue-boilermakers,9
wake-forest-demon-deacons,7
appalachian-state-mountaineers,6
boise-state-broncos,5
california-golden-bears,3
maryland-terrapins,3
nevada-wolf-pack,1
