Teams,Borda Points
alabama-crimson-tide,1550
clemson-tigers,1482
ohio-state-buckeyes,1424
notre-dame-fighting-irish,1338
texas-am-aggies,1297
cincinnati-bearcats,1262
indiana-hoosiers,1123
oklahoma-sooners,1088
coastal-carolina-chanticleers,1024
florida-gators,1001
georgia-bulldogs,959
iowa-state-cyclones,846
byu-cougars,785
north-carolina-tar-heels,693
northwestern-wildcats,675
louisiana-lafayette-ragin-cajuns,648
iowa-hawkeyes,573
miami-fl-hurricanes,501
texas-longhorns,325
tulsa-golden-hurricane,307
usc-trojans,303
liberty-flames,238
north-carolina-state-wolfpack,217
oregon-ducks,148
oklahoma-state-cowboys,135
army-west-point-black-knights,53
ball-state-cardinals,18
buffalo-bulls,18
marshall-thundering-herd,16
ucf-knights,15
uab-blazers,8
washington-huskies,7
north-dakota-state-bison,5
tcu-horned-frogs,4
memphis-tigers,4
colorado-buffaloes,2
