Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1471
ohio-state-buckeyes,1440
clemson-tigers,1358
texas-am-aggies,1249
florida-gators,1223
cincinnati-bearcats,1201
byu-cougars,1109
oregon-ducks,951
miami-fl-hurricanes,936
northwestern-wildcats,922
indiana-hoosiers,899
georgia-bulldogs,828
oklahoma-sooners,694
iowa-state-cyclones,658
coastal-carolina-chanticleers,624
marshall-thundering-herd,544
wisconsin-badgers,540
usc-trojans,462
texas-longhorns,323
oklahoma-state-cowboys,293
auburn-tigers,261
louisiana-lafayette-ragin-cajuns,221
tulsa-golden-hurricane,166
north-carolina-tar-heels,110
liberty-flames,32
nevada-wolf-pack,27
southern-methodist-mustangs,17
iowa-hawkeyes,15
boise-state-broncos,6
florida-atlantic-owls,5
san-jose-state-spartans,3
buffalo-bulls,3
