Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1463
clemson-tigers,1378
texas-am-aggies,1324
notre-dame-fighting-irish,1279
oklahoma-sooners,1244
georgia-bulldogs,1146
cincinnati-bearcats,1075
iowa-state-cyclones,1039
northwestern-wildcats,901
byu-cougars,867
indiana-hoosiers,792
florida-gators,783
coastal-carolina-chanticleers,739
iowa-hawkeyes,625
liberty-flames,613
north-carolina-tar-heels,575
texas-longhorns,537
oklahoma-state-cowboys,472
usc-trojans,357
miami-fl-hurricanes,342
ball-state-cardinals,238
san-jose-state-spartans,115
buffalo-bulls,77
appalachian-state-mountaineers,60
tulsa-golden-hurricane,50
army-west-point-black-knights,32
oregon-ducks,26
memphis-tigers,17
uab-blazers,15
tcu-horned-frogs,15
north-carolina-state-wolfpack,12
nevada-wolf-pack,12
washington-huskies,11
wisconsin-badgers,4
marshall-thundering-herd,2
west-virginia-mountaineers,2
