Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1471
ohio-state-buckeyes,1440
clemson-tigers,1358
texas-am-aggies,1249
florida-gators,1223
cincinnati-bearcats,1201
byu-cougars,1109
oregon-ducks,951
miami-fl-hurricanes,936
northwestern-wildcats,922
indiana-hoosiers,899
georgia-bulldogs,828
oklahoma-sooners,694
iowa-state-cyclones,659
coastal-carolina-chanticleers,623
marshall-thundering-herd,546
wisconsin-badgers,544
usc-trojans,465
texas-longhorns,333
oklahoma-state-cowboys,300
auburn-tigers,272
louisiana-lafayette-ragin-cajuns,232
north-carolina-tar-heels,118
washington-huskies,40
nevada-wolf-pack,36
liberty-flames,36
southern-methodist-mustangs,21
iowa-hawkeyes,17
boise-state-broncos,9
san-jose-state-spartans,5
buffalo-bulls,5
florida-atlantic-owls,5
