Teams,Borda Points
clemson-tigers,1515
alabama-crimson-tide,1513
ohio-state-buckeyes,1430
notre-dame-fighting-irish,1351
georgia-bulldogs,1289
cincinnati-bearcats,1199
texas-am-aggies,1156
florida-gators,1066
byu-cougars,1014
wisconsin-badgers,985
miami-fl-hurricanes,946
oregon-ducks,831
indiana-hoosiers,766
oklahoma-state-cowboys,760
coastal-carolina-chanticleers,534
marshall-thundering-herd,529
iowa-state-cyclones,434
southern-methodist-mustangs,427
oklahoma-sooners,412
usc-trojans,358
boise-state-broncos,347
texas-longhorns,204
auburn-tigers,150
liberty-flames,128
northwestern-wildcats,112
louisiana-lafayette-ragin-cajuns,107
north-carolina-tar-heels,96
penn-state-nittany-lions,89
tulsa-golden-hurricane,75
army-west-point-black-knights,63
kansas-state-wildcats,53
west-virginia-mountaineers,46
utah-utes,46
washington-huskies,23
purdue-boilermakers,15
virginia-tech-hokies,13
san-diego-state-aztecs,10
appalachian-state-mountaineers,7
arizona-state-sun-devils,7
wake-forest-demon-deacons,5
michigan-state-spartans,4
california-golden-bears,4
