Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1407
clemson-tigers,1387
texas-am-aggies,1274
florida-gators,1233
cincinnati-bearcats,1204
indiana-hoosiers,1047
miami-fl-hurricanes,1039
iowa-state-cyclones,951
coastal-carolina-chanticleers,924
georgia-bulldogs,916
oklahoma-sooners,843
byu-cougars,721
northwestern-wildcats,665
usc-trojans,641
tulsa-golden-hurricane,495
iowa-hawkeyes,472
north-carolina-tar-heels,356
colorado-buffaloes,299
liberty-flames,236
texas-longhorns,197
buffalo-bulls,185
wisconsin-badgers,141
north-carolina-state-wolfpack,133
san-jose-state-spartans,92
marshall-thundering-herd,82
oklahoma-state-cowboys,43
boise-state-broncos,13
ucf-knights,13
washington-huskies,12
missouri-tigers,11
auburn-tigers,9
nevada-wolf-pack,8
army-west-point-black-knights,3
tcu-horned-frogs,2
ucla-bruins,2
