Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1407
clemson-tigers,1387
texas-am-aggies,1274
florida-gators,1233
cincinnati-bearcats,1204
indiana-hoosiers,1047
miami-fl-hurricanes,1039
iowa-state-cyclones,947
coastal-carolina-chanticleers,923
georgia-bulldogs,914
oklahoma-sooners,837
byu-cougars,714
northwestern-wildcats,647
usc-trojans,625
louisiana-lafayette-ragin-cajuns,562
tulsa-golden-hurricane,448
iowa-hawkeyes,430
north-carolina-tar-heels,323
colorado-buffaloes,268
texas-longhorns,183
buffalo-bulls,167
wisconsin-badgers,125
north-carolina-state-wolfpack,114
san-jose-state-spartans,77
marshall-thundering-herd,76
oklahoma-state-cowboys,37
washington-huskies,12
boise-state-broncos,11
ucf-knights,11
auburn-tigers,9
missouri-tigers,8
nevada-wolf-pack,7
army-west-point-black-knights,2
tcu-horned-frogs,2
ucla-bruins,1
