Teams,Borda Points
clemson-tigers,1536
alabama-crimson-tide,1488
georgia-bulldogs,1380
florida-gators,1340
notre-dame-fighting-irish,1239
ohio-state-buckeyes,1165
miami-fl-hurricanes,1149
north-carolina-tar-heels,945
penn-state-nittany-lions,935
oklahoma-state-cowboys,922
cincinnati-bearcats,899
oregon-ducks,788
auburn-tigers,742
tennessee-volunteers,725
byu-cougars,667
wisconsin-badgers,626
lsu-tigers,495
virginia-tech-hokies,408
michigan-wolverines,361
texas-am-aggies,348
texas-longhorns,253
louisiana-lafayette-ragin-cajuns,245
iowa-state-cyclones,242
kansas-state-wildcats,156
minnesota-golden-gophers,155
ucf-knights,131
mississippi-state-bulldogs,127
usc-trojans,122
tcu-horned-frogs,118
marshall-thundering-herd,61
tulsa-golden-hurricane,54
coastal-carolina-chanticleers,34
utah-utes,33
iowa-hawkeyes,29
north-carolina-state-wolfpack,25
oklahoma-sooners,22
ole-miss-rebels,18
west-virginia-mountaineers,17
uab-blazers,17
army-west-point-black-knights,16
memphis-tigers,15
arkansas-razorbacks,12
pittsburgh-panthers,10
air-force-falcons,7
virginia-cavaliers,6
washington-huskies,5
arizona-state-sun-devils,5
indiana-hoosiers,1
