Teams,Borda Points
clemson-tigers,1515
alabama-crimson-tide,1513
ohio-state-buckeyes,1430
notre-dame-fighting-irish,1351
georgia-bulldogs,1289
cincinnati-bearcats,1199
texas-am-aggies,1156
florida-gators,1066
byu-cougars,1014
wisconsin-badgers,985
miami-fl-hurricanes,946
oregon-ducks,831
indiana-hoosiers,765
oklahoma-state-cowboys,760
coastal-carolina-chanticleers,527
marshall-thundering-herd,523
iowa-state-cyclones,429
southern-methodist-mustangs,420
oklahoma-sooners,406
usc-trojans,354
boise-state-broncos,337
texas-longhorns,191
michigan-wolverines,151
auburn-tigers,144
liberty-flames,120
northwestern-wildcats,107
louisiana-lafayette-ragin-cajuns,101
north-carolina-tar-heels,93
penn-state-nittany-lions,87
tulsa-golden-hurricane,74
army-west-point-black-knights,58
kansas-state-wildcats,51
west-virginia-mountaineers,44
utah-utes,44
washington-huskies,21
virginia-tech-hokies,11
san-diego-state-aztecs,8
arizona-state-sun-devils,7
appalachian-state-mountaineers,6
wake-forest-demon-deacons,5
michigan-state-spartans,4
california-golden-bears,3
