Teams,Borda Points
clemson-tigers,1524
alabama-crimson-tide,1456
oklahoma-sooners,1361
georgia-bulldogs,1324
florida-gators,1237
lsu-tigers,1236
notre-dame-fighting-irish,1155
auburn-tigers,1055
texas-longhorns,1033
texas-am-aggies,983
oklahoma-state-cowboys,928
north-carolina-tar-heels,892
cincinnati-bearcats,650
ucf-knights,637
tennessee-volunteers,537
memphis-tigers,504
miami-fl-hurricanes,473
louisville-cardinals,398
louisiana-lafayette-ragin-cajuns,386
virginia-tech-hokies,375
byu-cougars,373
kentucky-wildcats,257
army-west-point-black-knights,256
pittsburgh-panthers,171
baylor-bears,165
west-virginia-mountaineers,90
georgia-tech-yellow-jackets,78
tcu-horned-frogs,54
arkansas-state-red-wolves,45
virginia-cavaliers,43
southern-methodist-mustangs,37
mississippi-state-bulldogs,15
iowa-state-cyclones,15
south-florida-bulls,6
ole-miss-rebels,6
texas-tech-red-raiders,5
uab-blazers,4
air-force-falcons,3
marshall-thundering-herd,3
missouri-tigers,3
florida-state-seminoles,2
houston-cougars,2
