Teams,Borda Points
alabama-crimson-tide,1547
notre-dame-fighting-irish,1464
ohio-state-buckeyes,1449
clemson-tigers,1355
texas-am-aggies,1225
florida-gators,1213
cincinnati-bearcats,1211
byu-cougars,1111
miami-fl-hurricanes,989
oregon-ducks,982
georgia-bulldogs,904
wisconsin-badgers,893
oklahoma-state-cowboys,817
coastal-carolina-chanticleers,610
marshall-thundering-herd,594
iowa-state-cyclones,552
oklahoma-sooners,528
southern-methodist-mustangs,515
usc-trojans,451
texas-longhorns,321
liberty-flames,317
northwestern-wildcats,306
auburn-tigers,225
louisiana-lafayette-ragin-cajuns,147
north-carolina-tar-heels,107
army-west-point-black-knights,72
tulsa-golden-hurricane,63
utah-utes,37
washington-huskies,24
arizona-state-sun-devils,12
purdue-boilermakers,11
boise-state-broncos,10
wake-forest-demon-deacons,9
appalachian-state-mountaineers,7
california-golden-bears,4
maryland-terrapins,4
nevada-wolf-pack,2
