Teams,Borda Points
clemson-tigers,1524
alabama-crimson-tide,1456
oklahoma-sooners,1361
georgia-bulldogs,1324
florida-gators,1237
lsu-tigers,1236
notre-dame-fighting-irish,1155
auburn-tigers,1055
texas-longhorns,1033
texas-am-aggies,983
oklahoma-state-cowboys,927
north-carolina-tar-heels,892
cincinnati-bearcats,650
ucf-knights,633
tennessee-volunteers,533
memphis-tigers,498
miami-fl-hurricanes,466
louisville-cardinals,387
louisiana-lafayette-ragin-cajuns,380
virginia-tech-hokies,370
byu-cougars,361
army-west-point-black-knights,249
appalachian-state-mountaineers,242
kentucky-wildcats,242
pittsburgh-panthers,162
baylor-bears,148
west-virginia-mountaineers,82
tcu-horned-frogs,49
virginia-cavaliers,39
arkansas-state-red-wolves,39
southern-methodist-mustangs,32
mississippi-state-bulldogs,15
iowa-state-cyclones,15
south-florida-bulls,6
ole-miss-rebels,5
texas-tech-red-raiders,5
missouri-tigers,4
uab-blazers,4
air-force-falcons,2
florida-state-seminoles,2
marshall-thundering-herd,2
houston-cougars,1
