Teams,Borda Points
alabama-crimson-tide,1550
clemson-tigers,1482
ohio-state-buckeyes,1424
notre-dame-fighting-irish,1338
texas-am-aggies,1297
cincinnati-bearcats,1262
indiana-hoosiers,1123
oklahoma-sooners,1088
coastal-carolina-chanticleers,1024
florida-gators,1002
georgia-bulldogs,959
iowa-state-cyclones,846
byu-cougars,782
north-carolina-tar-heels,688
northwestern-wildcats,667
louisiana-lafayette-ragin-cajuns,648
iowa-hawkeyes,563
miami-fl-hurricanes,483
san-jose-state-spartans,390
texas-longhorns,316
usc-trojans,296
liberty-flames,233
north-carolina-state-wolfpack,212
oregon-ducks,140
oklahoma-state-cowboys,132
army-west-point-black-knights,50
ball-state-cardinals,19
ucf-knights,19
buffalo-bulls,17
marshall-thundering-herd,15
uab-blazers,9
washington-huskies,7
tcu-horned-frogs,6
north-dakota-state-bison,4
memphis-tigers,3
colorado-buffaloes,1
