Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1473
florida-gators,1324
georgia-bulldogs,1310
notre-dame-fighting-irish,1231
ohio-state-buckeyes,1169
auburn-tigers,1133
miami-fl-hurricanes,1046
texas-longhorns,865
penn-state-nittany-lions,840
ucf-knights,745
north-carolina-tar-heels,735
texas-am-aggies,708
oregon-ducks,654
cincinnati-bearcats,650
mississippi-state-bulldogs,595
oklahoma-state-cowboys,560
oklahoma-sooners,540
wisconsin-badgers,513
lsu-tigers,405
tennessee-volunteers,389
byu-cougars,310
michigan-wolverines,280
pittsburgh-panthers,264
virginia-tech-hokies,211
louisiana-lafayette-ragin-cajuns,140
minnesota-golden-gophers,113
usc-trojans,107
kansas-state-wildcats,67
southern-methodist-mustangs,43
marshall-thundering-herd,40
baylor-bears,25
iowa-hawkeyes,16
virginia-cavaliers,16
utah-utes,14
arkansas-state-red-wolves,14
army-west-point-black-knights,6
louisville-cardinals,6
kentucky-wildcats,6
uab-blazers,5
washington-huskies,4
