Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1481
ohio-state-buckeyes,1403
clemson-tigers,1392
texas-am-aggies,1262
florida-gators,1226
cincinnati-bearcats,1204
byu-cougars,1113
miami-fl-hurricanes,992
indiana-hoosiers,984
georgia-bulldogs,919
iowa-state-cyclones,878
oklahoma-sooners,819
coastal-carolina-chanticleers,694
marshall-thundering-herd,608
northwestern-wildcats,589
usc-trojans,550
wisconsin-badgers,546
oklahoma-state-cowboys,442
oregon-ducks,349
tulsa-golden-hurricane,288
washington-huskies,251
iowa-hawkeyes,148
liberty-flames,95
buffalo-bulls,81
north-carolina-tar-heels,77
texas-longhorns,44
colorado-buffaloes,30
auburn-tigers,26
north-carolina-state-wolfpack,14
san-jose-state-spartans,13
boise-state-broncos,13
southern-methodist-mustangs,8
oregon-state-beavers,2
ucf-knights,1
