Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1481
ohio-state-buckeyes,1403
clemson-tigers,1392
texas-am-aggies,1263
florida-gators,1226
cincinnati-bearcats,1205
byu-cougars,1118
indiana-hoosiers,1018
georgia-bulldogs,962
iowa-state-cyclones,925
oklahoma-sooners,871
coastal-carolina-chanticleers,752
marshall-thundering-herd,661
northwestern-wildcats,639
usc-trojans,600
wisconsin-badgers,593
oklahoma-state-cowboys,487
louisiana-lafayette-ragin-cajuns,409
oregon-ducks,379
tulsa-golden-hurricane,302
washington-huskies,266
iowa-hawkeyes,156
liberty-flames,97
buffalo-bulls,84
north-carolina-tar-heels,83
texas-longhorns,49
colorado-buffaloes,32
auburn-tigers,31
north-carolina-state-wolfpack,15
san-jose-state-spartans,13
boise-state-broncos,13
southern-methodist-mustangs,9
oregon-state-beavers,2
ucf-knights,2
