Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1494
ohio-state-buckeyes,1403
notre-dame-fighting-irish,1353
georgia-bulldogs,1292
oklahoma-state-cowboys,1201
cincinnati-bearcats,1100
texas-am-aggies,1094
wisconsin-badgers,951
florida-gators,933
byu-cougars,906
miami-fl-hurricanes,888
michigan-wolverines,840
oregon-ducks,784
north-carolina-tar-heels,758
kansas-state-wildcats,564
indiana-hoosiers,469
penn-state-nittany-lions,444
marshall-thundering-herd,381
coastal-carolina-chanticleers,285
usc-trojans,246
southern-methodist-mustangs,212
iowa-state-cyclones,210
oklahoma-sooners,158
boise-state-broncos,119
memphis-tigers,109
tulsa-golden-hurricane,84
louisiana-lafayette-ragin-cajuns,55
army-west-point-black-knights,50
auburn-tigers,43
minnesota-golden-gophers,40
utah-utes,37
northwestern-wildcats,21
arkansas-razorbacks,18
washington-huskies,15
purdue-boilermakers,8
appalachian-state-mountaineers,7
arizona-state-sun-devils,7
california-golden-bears,4
boston-college-eagles,3
texas-longhorns,2
san-diego-state-aztecs,1
