Teams,Borda Points
clemson-tigers,1546
alabama-crimson-tide,1463
georgia-bulldogs,1430
notre-dame-fighting-irish,1317
north-carolina-tar-heels,1195
ohio-state-buckeyes,1152
oklahoma-state-cowboys,1087
penn-state-nittany-lions,977
florida-gators,944
texas-am-aggies,929
oregon-ducks,842
miami-fl-hurricanes,835
byu-cougars,766
auburn-tigers,752
wisconsin-badgers,673
southern-methodist-mustangs,579
tennessee-volunteers,516
michigan-wolverines,462
iowa-state-cyclones,459
louisiana-lafayette-ragin-cajuns,396
kansas-state-wildcats,345
virginia-tech-hokies,240
minnesota-golden-gophers,209
usc-trojans,144
marshall-thundering-herd,130
north-carolina-state-wolfpack,106
oklahoma-sooners,93
ucf-knights,74
tulsa-golden-hurricane,73
boston-college-eagles,54
coastal-carolina-chanticleers,52
utah-utes,35
iowa-hawkeyes,34
uab-blazers,32
west-virginia-mountaineers,30
army-west-point-black-knights,25
memphis-tigers,15
air-force-falcons,14
liberty-flames,10
ole-miss-rebels,8
texas-longhorns,7
arizona-state-sun-devils,7
lsu-tigers,6
houston-cougars,6
washington-huskies,5
missouri-tigers,4
louisiana-tech-bulldogs,3
virginia-cavaliers,3
indiana-hoosiers,2
tcu-horned-frogs,2
