Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1494
ohio-state-buckeyes,1402
notre-dame-fighting-irish,1353
georgia-bulldogs,1292
oklahoma-state-cowboys,1201
cincinnati-bearcats,1100
texas-am-aggies,1094
wisconsin-badgers,950
florida-gators,933
byu-cougars,906
miami-fl-hurricanes,888
michigan-wolverines,839
oregon-ducks,784
north-carolina-tar-heels,758
kansas-state-wildcats,564
indiana-hoosiers,470
penn-state-nittany-lions,446
marshall-thundering-herd,384
coastal-carolina-chanticleers,291
usc-trojans,247
southern-methodist-mustangs,218
iowa-state-cyclones,211
oklahoma-sooners,159
memphis-tigers,107
liberty-flames,93
tulsa-golden-hurricane,84
louisiana-lafayette-ragin-cajuns,54
army-west-point-black-knights,48
auburn-tigers,43
minnesota-golden-gophers,40
utah-utes,38
northwestern-wildcats,21
arkansas-razorbacks,16
washington-huskies,15
purdue-boilermakers,9
appalachian-state-mountaineers,8
arizona-state-sun-devils,7
california-golden-bears,4
san-diego-state-aztecs,2
texas-longhorns,2
boston-college-eagles,2
