Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1463
clemson-tigers,1378
texas-am-aggies,1324
notre-dame-fighting-irish,1279
oklahoma-sooners,1243
georgia-bulldogs,1144
cincinnati-bearcats,1074
iowa-state-cyclones,1035
northwestern-wildcats,893
byu-cougars,862
indiana-hoosiers,773
florida-gators,764
coastal-carolina-chanticleers,725
louisiana-lafayette-ragin-cajuns,664
iowa-hawkeyes,581
liberty-flames,576
north-carolina-tar-heels,532
texas-longhorns,485
oklahoma-state-cowboys,417
usc-trojans,309
miami-fl-hurricanes,286
ball-state-cardinals,189
san-jose-state-spartans,84
buffalo-bulls,53
tulsa-golden-hurricane,37
army-west-point-black-knights,24
oregon-ducks,21
tcu-horned-frogs,12
memphis-tigers,12
uab-blazers,11
washington-huskies,10
north-carolina-state-wolfpack,8
nevada-wolf-pack,7
wisconsin-badgers,3
west-virginia-mountaineers,2
marshall-thundering-herd,1
