Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1494
notre-dame-fighting-irish,1337
georgia-bulldogs,1300
ohio-state-buckeyes,1223
oklahoma-state-cowboys,1137
texas-am-aggies,1054
penn-state-nittany-lions,1033
cincinnati-bearcats,1029
florida-gators,942
miami-fl-hurricanes,887
byu-cougars,875
oregon-ducks,841
north-carolina-tar-heels,678
wisconsin-badgers,677
southern-methodist-mustangs,638
iowa-state-cyclones,512
michigan-wolverines,489
virginia-tech-hokies,412
kansas-state-wildcats,399
minnesota-golden-gophers,234
marshall-thundering-herd,229
north-carolina-state-wolfpack,202
usc-trojans,193
coastal-carolina-chanticleers,185
memphis-tigers,78
oklahoma-sooners,75
tulsa-golden-hurricane,60
west-virginia-mountaineers,59
auburn-tigers,49
iowa-hawkeyes,42
louisiana-lafayette-ragin-cajuns,41
liberty-flames,39
utah-utes,36
army-west-point-black-knights,30
arkansas-razorbacks,16
air-force-falcons,14
kentucky-wildcats,13
tennessee-volunteers,11
virginia-cavaliers,10
south-carolina-gamecocks,9
arizona-state-sun-devils,9
washington-huskies,8
indiana-hoosiers,4
texas-longhorns,1
