Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1407
clemson-tigers,1387
texas-am-aggies,1274
florida-gators,1233
cincinnati-bearcats,1204
indiana-hoosiers,1047
miami-fl-hurricanes,1039
iowa-state-cyclones,947
coastal-carolina-chanticleers,923
georgia-bulldogs,914
oklahoma-sooners,837
byu-cougars,716
northwestern-wildcats,649
usc-trojans,629
louisiana-lafayette-ragin-cajuns,564
tulsa-golden-hurricane,455
iowa-hawkeyes,438
north-carolina-tar-heels,328
liberty-flames,215
texas-longhorns,181
buffalo-bulls,166
wisconsin-badgers,128
north-carolina-state-wolfpack,117
san-jose-state-spartans,87
marshall-thundering-herd,78
oklahoma-state-cowboys,37
boise-state-broncos,12
washington-huskies,12
ucf-knights,11
missouri-tigers,10
auburn-tigers,10
nevada-wolf-pack,7
army-west-point-black-knights,3
ucla-bruins,2
tcu-horned-frogs,1
