Teams,Borda Points
clemson-tigers,1539
alabama-crimson-tide,1494
ohio-state-buckeyes,1402
notre-dame-fighting-irish,1353
georgia-bulldogs,1292
oklahoma-state-cowboys,1201
cincinnati-bearcats,1100
texas-am-aggies,1094
wisconsin-badgers,951
florida-gators,933
byu-cougars,906
miami-fl-hurricanes,888
michigan-wolverines,840
oregon-ducks,784
north-carolina-tar-heels,758
kansas-state-wildcats,562
indiana-hoosiers,468
penn-state-nittany-lions,443
marshall-thundering-herd,381
coastal-carolina-chanticleers,282
usc-trojans,246
iowa-state-cyclones,211
southern-methodist-mustangs,208
oklahoma-sooners,159
boise-state-broncos,116
memphis-tigers,106
liberty-flames,88
tulsa-golden-hurricane,81
army-west-point-black-knights,47
minnesota-golden-gophers,41
auburn-tigers,41
utah-utes,36
northwestern-wildcats,21
arkansas-razorbacks,16
washington-huskies,15
purdue-boilermakers,8
arizona-state-sun-devils,7
appalachian-state-mountaineers,6
california-golden-bears,4
boston-college-eagles,3
texas-longhorns,2
san-diego-state-aztecs,1
